exam_year,state,city,center_name,center_id,total_students,above_600_marks,above_700_marks,center_average_marks,center_median_marks,state_average_marks,state_median_marks,national_average_marks,national_median_marks,Ultra_High_Score_Ratio,High_Score_Ratio,Center_v_National_Gap,Center_v_State_Gap,Center_Std_Dev,Center_Skewness,Center_Kurtosis,Anomaly_Flag,Anomaly_Score,Anomaly_Type
2024,Manipur,Chandel,Maha Union Government Higher Secondary School,320201,161,0,0,116.21,82.0,200.18,157,217.16,163,0.0,0.0,-100.95,-83.97000000000001,103.577,1.593,2.293,1,0.07695815359169661,Normal Center
2024,Manipur,Imphal,Alpha Bci Memorial Academy,320113,353,4,0,214.97,183.0,200.18,157,217.16,163,0.0,0.0113314447592068,-2.1899999999999977,14.789999999999992,144.196,0.804,-0.073,1,0.08602477959974131,Normal Center
2024,Manipur,Imphal,Maria Montessori School,320114,354,4,0,221.13,179.5,200.18,157,217.16,163,0.0,0.0112994350282485,3.969999999999999,20.94999999999999,160.242,0.685,-0.505,1,0.0856467716452049,Normal Center
2024,Manipur,Imphal,Kendriya Vidyalaya No.Ii Imphal (Crpf Group Centre Langjing),320122,233,2,0,206.16,158.0,200.18,157,217.16,163,0.0,0.0085836909871244,-11.0,5.97999999999999,151.102,0.862,-0.227,1,0.08751582696372645,Normal Center
2024,Manipur,Imphal,"Government Industrial Training Institute, Imphal (Takyel)",320123,95,0,0,198.41,156.0,200.18,157,217.16,163,0.0,0.0,-18.75,-1.7700000000000102,144.055,0.847,-0.215,1,0.08758243333166388,Normal Center
2024,Manipur,Imphal,R.K. Sanatombi Devi Vidyalaya,320115,326,1,0,210.9,170.5,200.18,157,217.16,163,0.0,0.0030674846625766,-6.259999999999991,10.72,151.68,0.753,-0.472,1,0.08558410496699281,Normal Center
2024,Manipur,Imphal,S V Getwell School,320112,350,3,0,217.7,181.0,200.18,157,217.16,163,0.0,0.0085714285714285,0.539999999999992,17.519999999999982,146.594,0.845,-0.041,1,0.08751582696372645,Normal Center
2024,Madhya Pradesh,Indore,Mata Gujri College Of Professional Studies,300338,431,4,0,157.75,103.0,174.26,121,217.16,163,0.0,0.0092807424593967,-59.41,-16.50999999999999,135.886,1.331,1.257,1,0.06452856041815536,Normal Center
2024,Madhya Pradesh,Indore,Prestige Public School,300307,706,18,1,227.53,191.5,174.26,121,217.16,163,0.0014164305949008,0.0269121813031161,10.370000000000005,53.27000000000001,163.588,0.737,-0.306,1,0.04553460112890484,Normal Center
2024,Madhya Pradesh,Barwani,Vaishnavi Eminent H S School Barwani,300909,272,0,0,90.39,72.5,174.26,121,217.16,163,0.0,0.0,-126.77,-83.86999999999999,75.988,2.372,7.797,1,0.002876571433873931,Normal Center
2024,Madhya Pradesh,Khargone (West Nimar),The Creative Public Higher Sec School,302206,779,1,0,102.68,78.0,174.26,121,217.16,163,0.0,0.0012836970474967,-114.48,-71.57999999999998,83.741,2.07,6.392,1,0.012952504319775737,Normal Center
2024,Madhya Pradesh,Khargone (West Nimar),Maharishi Vidya Mandir,302201,585,4,0,178.78,133.0,174.26,121,217.16,163,0.0,0.0068376068376068,-38.38,4.52000000000001,143.644,1.092,0.557,1,0.06917810529191465,Normal Center
2024,Madhya Pradesh,Indore,New Digamber Public School,300309,710,17,0,213.92,171.0,174.26,121,217.16,163,0.0,0.0239436619718309,-3.240000000000009,39.66,155.894,0.898,0.083,1,0.06294113411429125,Normal Center
2024,Madhya Pradesh,Barwani,Rukmani Academy,300907,297,0,0,93.17,73.0,174.26,121,217.16,163,0.0,0.0,-123.99,-81.08999999999999,78.022,2.214,6.314,1,0.0054690589980121995,Normal Center
2024,Madhya Pradesh,Bhopal,St George Co-Ed Sch Beresia Rd Karond Bhopal,300104,702,16,0,211.1,159.0,174.26,121,217.16,163,0.0,0.0227920227920227,-6.060000000000002,36.84,157.599,0.968,0.082,1,0.06619885436821354,Normal Center
2024,Madhya Pradesh,Indore,Sri Sathya Sai Vidya Vihar,300336,456,1,0,160.44,116.0,174.26,121,217.16,163,0.0,0.0021929824561403,-56.72,-13.819999999999991,125.672,1.014,0.487,1,0.06475521928143507,Normal Center
2024,Madhya Pradesh,Sagar,Deepak Memorial Academy,302801,1084,17,0,217.99,168.5,174.26,121,217.16,163,0.0,0.0156826568265682,0.8300000000000125,43.73000000000002,154.516,0.92,-0.023,1,0.06097463452796764,Normal Center
2024,Madhya Pradesh,Hoshangabad,Samaritans Eng Med Hr. Sec. School,302002,457,6,0,158.03,117.0,174.26,121,217.16,163,0.0,0.0131291028446389,-59.13,-16.22999999999999,125.934,1.589,2.406,1,0.059001882532829064,Normal Center
2024,Madhya Pradesh,Indore,Vikrant Institute Of Technology & Management,300331,462,3,0,159.11,116.5,174.26,121,217.16,163,0.0,0.0064935064935064,-58.04999999999998,-15.149999999999975,128.629,1.247,1.263,1,0.06286747183544034,Normal Center
2024,Madhya Pradesh,Bhopal,The Iconic School Gram Bhishen Khedi Bhopal Mp,300103,771,20,0,200.44,145.0,174.26,121,217.16,163,0.0,0.0259403372243839,-16.72,26.180000000000007,158.889,1.124,0.422,1,0.06689202657577042,Normal Center
2024,Madhya Pradesh,Ashok Nagar,Sanskruti-An English Medium School,300701,809,16,0,191.24,137.0,174.26,121,217.16,163,0.0,0.0197775030902348,-25.919999999999987,16.980000000000018,149.811,1.177,0.72,1,0.06962014508658648,Normal Center
2024,Madhya Pradesh,Ujjain,Nirmala College Ujjain,300502,701,14,0,200.94,152.0,174.26,121,217.16,163,0.0,0.0199714693295292,-16.22,26.680000000000007,153.783,1.043,0.325,1,0.06762460409246007,Normal Center
2024,Madhya Pradesh,Indore,"Mar Thoma Public School,",300354,290,1,0,155.3,103.5,174.26,121,217.16,163,0.0,0.0034482758620689,-61.85999999999999,-18.95999999999998,128.458,1.258,0.95,1,0.06286160610765845,Normal Center
2024,Madhya Pradesh,Morena,Kendriya Vidyalaya Murena,302403,252,3,0,171.82,124.0,174.26,121,217.16,163,0.0,0.0119047619047619,-45.34,-2.4399999999999977,139.835,1.309,1.156,1,0.06746781031522059,Normal Center
2024,Madhya Pradesh,Indore,Sri Sri Ravishankar Vidya Mandir,300353,328,3,0,156.68,102.5,174.26,121,217.16,163,0.0,0.0091463414634146,-60.47999999999999,-17.579999999999984,139.017,1.436,1.466,1,0.06423052197006163,Normal Center
2024,Madhya Pradesh,Morena,Victor Convent School,302404,466,5,0,158.84,105.0,174.26,121,217.16,163,0.0,0.0107296137339055,-58.31999999999999,-15.419999999999987,140.038,1.523,1.796,1,0.06083114589526489,Normal Center
2024,Madhya Pradesh,Ujjain,Oxford Jr College Dewas Rd Ujjain M P,300505,505,5,1,146.8,99.0,174.26,121,217.16,163,0.0019801980198019,0.0118811881188118,-70.35999999999999,-27.45999999999998,133.722,1.754,2.797,1,0.03865073525529239,Normal Center
2024,Madhya Pradesh,Barwani,Sbn Govt P G College,300901,568,3,0,162.15,123.0,174.26,121,217.16,163,0.0,0.005281690140845,-55.00999999999999,-12.109999999999983,126.071,1.23,1.202,1,0.06261952016910571,Normal Center
2024,Madhya Pradesh,Hoshangabad,Shantiniketan Montessori Sr Sec School,302003,312,2,0,106.22,75.0,174.26,121,217.16,163,0.0,0.0064102564102564,-110.94,-68.03999999999999,104.634,2.598,8.257,1,0.0004534980423290258,Normal Center
2024,Madhya Pradesh,Bhopal,Ies Public School,300102,797,14,0,196.74,148.0,174.26,121,217.16,163,0.0,0.0175658720200752,-20.419999999999987,22.480000000000015,150.715,1.116,0.529,1,0.06861711381285462,Normal Center
2024,Madhya Pradesh,Indore,Vaishnav Kanya Ucch Madhyamik Vidyalaya Indore,300330,455,1,0,163.8,120.0,174.26,121,217.16,163,0.0,0.0021978021978021,-53.35999999999999,-10.45999999999998,127.908,1.087,0.586,1,0.06424585535080973,Normal Center
2024,Madhya Pradesh,Barwani,Rajkumar Khandelwal Smriti Higher Secondary School,300906,322,0,0,96.12,75.0,174.26,121,217.16,163,0.0,0.0,-121.04,-78.13999999999999,80.125,1.965,4.22,1,0.032527415141717864,Normal Center
2024,Madhya Pradesh,Indore,Choithram School North Campus,300308,705,16,0,219.95,179.0,174.26,121,217.16,163,0.0,0.0226950354609929,2.789999999999992,45.69,160.018,0.887,-0.101,1,0.05957230479663467,Normal Center
2024,Madhya Pradesh,Indore,Mata Gujri Girls'' Public School,300337,435,2,0,157.31,100.0,174.26,121,217.16,163,0.0,0.0045977011494252,-59.85,-16.94999999999999,136.655,1.305,1.07,1,0.063851752720467,Normal Center
2024,Madhya Pradesh,Bhopal,St.Theresa`S G Sch B-Sector Piplani Bhel Bhopal,300105,683,21,1,215.94,166.0,174.26,121,217.16,163,0.0014641288433382,0.0322108345534407,-1.2199999999999989,41.68000000000001,159.872,0.973,0.107,1,0.05063424899892377,Normal Center
2024,Madhya Pradesh,Indore,Sagar Institute Of Research & Technology,300301,983,18,0,214.34,173.0,174.26,121,217.16,163,0.0,0.0183112919633774,-2.819999999999993,40.08000000000001,158.974,0.875,-0.103,1,0.06264722677081996,Normal Center
2024,Madhya Pradesh,Indore,Kendriya Vidyalaya No. 2,300339,410,3,0,154.73,100.0,174.26,121,217.16,163,0.0,0.0073170731707317,-62.43000000000001,-19.53,136.7,1.382,1.313,1,0.06423052197006163,Normal Center
2024,Madhya Pradesh,Barwani,St. Mary''S English Medium School,300908,297,0,0,96.0,70.0,174.26,121,217.16,163,0.0,0.0,-121.16,-78.25999999999999,84.213,2.296,6.812,1,0.00345309491336937,Normal Center
2024,Madhya Pradesh,Indore,Delhi Public School Indore,300306,711,18,0,222.62,177.0,174.26,121,217.16,163,0.0,0.0253164556962025,5.460000000000008,48.360000000000014,163.681,0.795,-0.29,1,0.057211577466366625,Normal Center
2024,Madhya Pradesh,Indore,Vedansh International School,300352,333,5,0,168.77,107.0,174.26,121,217.16,163,0.0,0.015015015015015,-48.38999999999999,-5.489999999999981,139.523,1.184,0.844,1,0.06528591931424133,Normal Center
2024,Madhya Pradesh,Ujjain,Stanford International School,300504,585,12,0,194.83,140.0,174.26,121,217.16,163,0.0,0.0205128205128205,-22.329999999999984,20.57000000000002,158.682,1.107,0.381,1,0.06816506802222466,Normal Center
2024,Madhya Pradesh,Ujjain,Mahakal Institute Of Technology,300503,705,16,0,193.03,144.0,174.26,121,217.16,163,0.0,0.0226950354609929,-24.129999999999995,18.77000000000001,151.63,1.205,0.888,1,0.06847319879891384,Normal Center
2024,Madhya Pradesh,Indore,Atomic Energy Central School Cat Indore M P,300355,220,2,0,168.65,125.5,174.26,121,217.16,163,0.0,0.009090909090909,-48.50999999999999,-5.609999999999985,131.124,1.071,0.808,1,0.0659185409158784,Normal Center
2024,Madhya Pradesh,Morena,Saint Mary''S School,302402,592,12,1,210.89,169.5,174.26,121,217.16,163,0.0016891891891891,0.0219594594594594,-6.27000000000001,36.63,154.345,0.899,-0.01,1,0.05210920592191198,Normal Center
2024,Madhya Pradesh,Rajgarh,Progressive Heights,302601,471,4,0,184.5,138.0,174.26,121,217.16,163,0.0,0.0084925690021231,-32.66,10.240000000000007,141.615,1.084,0.535,1,0.07048802648183411,Normal Center
2024,Madhya Pradesh,Guna,Christ Senior Secondary School,301901,499,13,1,230.78,193.0,174.26,121,217.16,163,0.002004008016032,0.0280561122244488,13.620000000000005,56.52000000000001,153.556,0.873,0.1,1,0.046213426725047635,Normal Center
2024,Madhya Pradesh,Singrauli,Dav Senior Secondary Public School,303003,207,1,0,128.95,88.0,174.26,121,217.16,163,0.0,0.0048309178743961,-88.21000000000001,-45.31,117.563,1.809,3.235,1,0.04797259120501551,Normal Center
2024,Madhya Pradesh,Gwalior,Rishi Galav Public School Morar Gwalior M P,300216,345,2,0,160.78,118.0,174.26,121,217.16,163,0.0,0.0057971014492753,-56.38,-13.47999999999999,138.305,1.343,1.429,1,0.06478105597975758,Normal Center
2024,Madhya Pradesh,Chhindwara,Balaji Public School,301308,273,1,0,108.1,85.0,174.26,121,217.16,163,0.0,0.0036630036630036,-109.06,-66.16,86.214,2.357,8.55,1,0.004708556860807067,Normal Center
2024,Madhya Pradesh,Gwalior,Ebenezer Hr Sec School Gola Ka Mandir Gwalior Mp,300211,470,14,0,238.64,200.0,174.26,121,217.16,163,0.0,0.0297872340425531,21.47999999999999,64.38,159.318,0.791,-0.254,1,0.05624087260514393,Normal Center
2024,Madhya Pradesh,Singrauli,Delhi Public School,303004,264,0,0,105.5,82.5,174.26,121,217.16,163,0.0,0.0,-111.66,-68.75999999999999,93.964,1.859,3.83,1,0.04091384490897437,Normal Center
2024,Madhya Pradesh,Gwalior,Amar Pub Sch Darpan Colony Tatepur Gwalior M P,300218,223,1,0,175.43,132.0,174.26,121,217.16,163,0.0,0.0044843049327354,-41.72999999999999,1.170000000000016,137.888,1.084,0.576,1,0.06942162101012905,Normal Center
2024,Madhya Pradesh,Chhindwara,Bhagwan Shrichand Public School,301301,557,2,0,178.3,128.0,174.26,121,217.16,163,0.0,0.0035906642728904,-38.85999999999999,4.0400000000000205,135.337,1.165,0.799,1,0.06764552160948606,Normal Center
2024,Madhya Pradesh,Balaghat,Jawahar Navodaya Vidyalaya Waraseoni,300811,279,1,0,101.65,84.0,174.26,121,217.16,163,0.0,0.003584229390681,-115.51,-72.60999999999999,78.507,2.501,9.833,-1,-0.014987870370168521,Anomalous Center
2024,Madhya Pradesh,Chhindwara,Jai Gurudev International School,301306,297,0,0,96.89,80.0,174.26,121,217.16,163,0.0,0.0,-120.27,-77.36999999999999,71.979,2.199,6.141,1,0.00575566480636891,Normal Center
2024,Madhya Pradesh,Gwalior,Army Public School Gwalior,300220,483,3,0,172.44,121.0,174.26,121,217.16,163,0.0,0.0062111801242236,-44.72,-1.8199999999999927,135.985,1.161,0.624,1,0.06644299918592689,Normal Center
2024,Madhya Pradesh,Rewa,Central Academy,300610,422,2,0,136.31,101.0,174.26,121,217.16,163,0.0,0.0047393364928909,-80.85,-37.94999999999999,116.63,1.734,3.165,1,0.055928364491362126,Normal Center
2024,Madhya Pradesh,Jabalpur,Army Public School Jabalpur No 2,300422,398,1,0,109.13,81.0,174.26,121,217.16,163,0.0,0.0025125628140703,-108.03,-65.13,95.837,2.32,6.125,1,0.0054755892029594855,Normal Center
2024,Madhya Pradesh,Jabalpur,St Augustine School Sagda Jabalpur Mp,300425,343,1,0,110.13,80.0,174.26,121,217.16,163,0.0,0.0029154518950437,-107.03,-64.13,100.361,2.296,6.377,1,0.007546533240713138,Normal Center
2024,Madhya Pradesh,Datia,Rass Jb Public School Near Allua Mata Mandir Nh 75 Jhansi Road Datia,301503,238,0,0,124.0,92.0,174.26,121,217.16,163,0.0,0.0,-93.16,-50.25999999999999,98.441,1.658,2.889,1,0.04911285546366273,Normal Center
2024,Madhya Pradesh,Jabalpur,M M Int School Patan By Pass Jabalpur Mp,300413,449,0,0,101.33,80.0,174.26,121,217.16,163,0.0,0.0,-115.83,-72.92999999999999,89.147,2.335,6.66,1,0.004376036215705759,Normal Center
2024,Madhya Pradesh,Jabalpur,Nachiketa Higher Secondary School Jabalpur Mp,300414,444,3,0,106.32,82.0,174.26,121,217.16,163,0.0,0.0067567567567567,-110.84,-67.94,95.311,2.932,10.737,-1,-0.02327060890418292,Anomalous Center
2024,Madhya Pradesh,Balaghat,"Vivek Jyoti Gyan Peeth, Balaghat",300810,275,0,0,98.47,80.0,174.26,121,217.16,163,0.0,0.0,-118.69,-75.78999999999999,76.505,2.196,5.971,1,0.006042076766742677,Normal Center
2024,Madhya Pradesh,Chhindwara,Delhi Public School,301307,300,2,1,98.9,76.0,174.26,121,217.16,163,0.0033333333333333,0.01,-118.26,-75.35999999999999,91.002,3.102,13.024,-1,-0.04904464812175058,Anomalous Center
2024,Madhya Pradesh,Gwalior,Podar Int Sch Barodi Sikroda Jhansi Road Gwalior,300219,230,2,0,166.38,119.0,174.26,121,217.16,163,0.0,0.008695652173913,-50.78,-7.8799999999999955,136.532,1.233,0.909,1,0.06311525579781013,Normal Center
2024,Madhya Pradesh,Chhindwara,Maharishi Vidya Mandir,301309,249,0,0,92.49,75.0,174.26,121,217.16,163,0.0,0.0,-124.67,-81.77,71.377,2.182,7.148,1,0.004895265312464148,Normal Center
2024,Madhya Pradesh,Gwalior,Kendriya Vidyalaya Ag No.V Gwalior,300210,472,14,0,248.56,204.0,174.26,121,217.16,163,0.0,0.0296610169491525,31.40000000000001,74.30000000000001,169.233,0.68,-0.535,1,0.0555091933919552,Normal Center
2024,Madhya Pradesh,Gwalior,Kendriya Vidyalya No 1,300217,343,4,0,180.06,127.0,174.26,121,217.16,163,0.0,0.0116618075801749,-37.1,5.800000000000011,145.839,1.098,0.496,1,0.07024523252310699,Normal Center
2024,Madhya Pradesh,Singrauli,Dav Public School,303002,308,7,0,180.51,115.0,174.26,121,217.16,163,0.0,0.0227272727272727,-36.650000000000006,6.25,151.684,1.312,0.86,1,0.06916877771382507,Normal Center
2024,Madhya Pradesh,Jabalpur,Royal Hr Sec Sch Sanjeevani Nagar Jabalpur Mp,300415,450,1,0,110.38,83.5,174.26,121,217.16,163,0.0,0.0022222222222222,-106.78,-63.88,99.098,2.216,5.757,1,0.01185900670247897,Normal Center
2024,Madhya Pradesh,Dewas,The Sardana International School,301701,994,14,0,177.94,132.5,174.26,121,217.16,163,0.0,0.0140845070422535,-39.22,3.680000000000007,141.185,1.264,1.178,1,0.06764552160948606,Normal Center
2024,Madhya Pradesh,Jabalpur,Ashoka Hall Senior Secondary School,300412,459,12,0,166.0,111.0,174.26,121,217.16,163,0.0,0.0261437908496732,-51.16,-8.259999999999991,147.686,1.528,1.873,1,0.061335190128017025,Normal Center
2024,Madhya Pradesh,Datia,Kendriya Vidyalaya Datia,301502,226,4,0,186.19,134.0,174.26,121,217.16,163,0.0,0.0176991150442477,-30.97,11.930000000000009,150.456,1.254,0.99,1,0.06871719128590892,Normal Center
2024,Madhya Pradesh,Jabalpur,Joy Senior Secondary School,300424,329,2,0,107.75,76.0,174.26,121,217.16,163,0.0,0.0060790273556231,-109.41,-66.50999999999999,101.202,2.363,6.414,1,0.0064283676261690514,Normal Center
2024,Madhya Pradesh,Jabalpur,Ryan International School Jabalpur Mp,300423,405,0,0,98.64,73.0,174.26,121,217.16,163,0.0,0.0,-118.52,-75.61999999999999,82.643,2.234,6.656,1,0.0031649306905920382,Normal Center
2024,Madhya Pradesh,Jabalpur,Hitkarni College Of Engineering & Technology,300401,714,11,1,190.95,146.0,174.26,121,217.16,163,0.0014005602240896,0.0168067226890756,-26.210000000000008,16.689999999999998,146.763,1.226,0.976,1,0.05449026452013345,Normal Center
2024,Madhya Pradesh,Jabalpur,St Joseph`S Convent Girls S S Sch Jabalpur Mp,300406,554,16,0,201.74,153.5,174.26,121,217.16,163,0.0,0.0288808664259927,-15.419999999999987,27.480000000000015,149.57,1.145,0.721,1,0.06734566624053429,Normal Center
2024,Madhya Pradesh,Ratlam,Samta International School,302703,399,6,0,208.49,153.0,174.26,121,217.16,163,0.0,0.0150375939849624,-8.669999999999987,34.23000000000002,158.054,0.935,-0.038,1,0.06565701270572694,Normal Center
2024,Madhya Pradesh,Rewa,Jyoti Sr. Sec. School,300602,675,13,0,205.08,160.0,174.26,121,217.16,163,0.0,0.0192592592592592,-12.079999999999984,30.82000000000002,150.172,1.059,0.378,1,0.06731338010155347,Normal Center
2024,Madhya Pradesh,Jabalpur,Gyan Ganga College Of Technology Jabalpur,300408,496,3,0,188.46,138.5,174.26,121,217.16,163,0.0,0.0060483870967741,-28.69999999999999,14.200000000000015,145.2,1.107,0.486,1,0.06962014508658648,Normal Center
2024,Madhya Pradesh,Rewa,Kendriya Vidyalaya Rewa No.1,300605,558,4,0,188.65,145.0,174.26,121,217.16,163,0.0,0.007168458781362,-28.50999999999999,14.390000000000017,139.482,1.103,0.587,1,0.06962014508658648,Normal Center
2024,Madhya Pradesh,Ratlam,Morning Star High School,302704,390,1,0,147.21,111.5,174.26,121,217.16,163,0.0,0.0025641025641025,-69.94999999999999,-27.049999999999983,118.234,1.358,1.689,1,0.06341496475042951,Normal Center
2024,Madhya Pradesh,Khandwa,Kendriya Vidhyalaya,302106,343,1,0,106.18,82.0,174.26,121,217.16,163,0.0,0.0029154518950437,-110.98,-68.07999999999998,85.933,2.209,6.879,1,0.009809242399676399,Normal Center
2024,Madhya Pradesh,Chhindwara,Arihant International Academy,301313,183,0,0,94.57,73.0,174.26,121,217.16,163,0.0,0.0,-122.59,-79.69,69.032,1.585,2.606,1,0.04496499064102927,Normal Center
2024,Madhya Pradesh,Balaghat,Maharishi Vidya Mandir,300804,351,1,0,125.31,93.0,174.26,121,217.16,163,0.0,0.0028490028490028,-91.85,-48.94999999999999,104.829,1.898,4.043,1,0.04223828946103403,Normal Center
2024,Madhya Pradesh,Satna,Kendriya Vidyalaya No. I Satna,302905,277,1,0,132.64,100.0,174.26,121,217.16,163,0.0,0.003610108303249,-84.52000000000001,-41.620000000000005,112.132,2.063,4.521,1,0.03771473781298301,Normal Center
2024,Madhya Pradesh,Chhindwara,Podar International School,301314,113,0,0,109.33,80.0,174.26,121,217.16,163,0.0,0.0,-107.83,-64.92999999999999,89.752,1.778,3.47,1,0.04545800811167333,Normal Center
